CAGE	EndT	Nature	StartT	Value
4	1336783478	water	1336783455	0.0600000000000001
4	1336783626	food_fat	1336783603	0.0200000000000005
4	1336783871	food_fat	1336783857	0.04
4	1336785702	food_fat	1336785681	0.0200000000000014
4	1336786973	food_fat	1336786713	0.299999999999999
4	1336787943	food_fat	1336786715	0.78
4	1336786942	water	1336786836	0.04
4	1336786874	water	1336786851	0.02
4	1336787262	food_fat	1336787207	0.199999999999999
4	1336787472	food_fat	1336787405	0.16
4	1336787973	food_fat	1336787616	0.36
4	1336787664	water	1336787641	0.12
4	1336788390	food_fat	1336788266	0.0400000000000009
4	1336789647	food_fat	1336789631	0.0200000000000005
4	1336790817	food_fat	1336790800	0.0200000000000014
4	1336792156	food_fat	1336791908	0.24
4	1336792369	food_fat	1336791914	0.24
4	1336792225	water	1336792189	0.02
4	1336792387	food_fat	1336792298	0.18
4	1336792983	water	1336792949	0.14
4	1336793144	food_fat	1336793121	0.0999999999999996
4	1336793566	food_fat	1336793456	0.0200000000000014
4	1336794051	food_fat	1336794033	0.0399999999999991
4	1336794714	food_fat	1336794699	0.0200000000000014
4	1336795251	food_fat	1336795218	0.0200000000000014
4	1336795242	food_fat	1336795220	0.0200000000000005
4	1336797006	food_fat	1336796859	0.299999999999999
4	1336797575	food_fat	1336797542	0.0200000000000014
4	1336797770	food_fat	1336797752	0.0200000000000005
4	1336799836	food_fat	1336799533	0.0999999999999996
4	1336800249	food_fat	1336799965	0.0999999999999996
4	1336800243	food_fat	1336800006	0.4
4	1336800319	water	1336800288	0.1
4	1336801004	food_fat	1336800373	2.36
4	1336801563	water	1336801539	0.0600000000000001
4	1336801668	food_fat	1336801639	0.0200000000000014
4	1336802109	food_fat	1336801880	0.28
4	1336802095	food_fat	1336801892	0.08
4	1336802766	food_fat	1336802650	0.04
4	1336802819	food_fat	1336802717	0.0800000000000001
4	1336803015	food_fat	1336802940	0.159999999999998
4	1336803027	water	1336803007	0.0600000000000001
4	1336803391	food_fat	1336803378	0.0200000000000014
4	1336804788	food_fat	1336804769	0.0400000000000009
4	1336805897	food_fat	1336805842	0.220000000000001
4	1336806524	water	1336806501	0.0600000000000001
4	1336806845	food_fat	1336806820	0.299999999999999
4	1336806843	food_fat	1336806830	0.0600000000000005
4	1336807096	food_fat	1336807076	0.0400000000000009
4	1336807673	food_fat	1336807536	0.0600000000000005
4	1336807935	food_fat	1336807916	0.0399999999999991
4	1336808290	water	1336808264	0.12
4	1336808300	food_fat	1336808283	0.26
4	1336808475	food_fat	1336808449	0.0200000000000014
4	1336813131	water	1336813116	0.04
4	1336813620	food_fat	1336813607	0.0399999999999991
4	1336814512	food_fat	1336814473	0.32
4	1336814498	food_fat	1336814485	0.0600000000000005
4	1336815635	food_fat	1336815618	0.0200000000000014
4	1336815843	water	1336815817	0.12
4	1336816296	food_fat	1336816262	0.0399999999999991
4	1336816571	water	1336816558	0.04
4	1336816707	food_fat	1336816679	0.0200000000000014
4	1336817123	food_fat	1336817028	0.100000000000001
4	1336817758	food_fat	1336817747	0.0399999999999991
4	1336818811	water	1336818784	0.12
4	1336818840	food_fat	1336818816	0.0200000000000014
4	1336820146	food_fat	1336820130	0.12
4	1336822065	water	1336822045	0.0599999999999998
4	1336823688	food_fat	1336823667	0.42
4	1336823687	food_fat	1336823669	0.0999999999999996
4	1336824850	water	1336824834	0.04
4	1336826223	food_fat	1336826209	0.0399999999999991
4	1336826272	water	1336826244	0.14
4	1336829500	food_fat	1336829456	0.0200000000000005
4	1336829865	food_fat	1336829726	0.120000000000001
4	1336830255	food_fat	1336830230	0.219999999999999
4	1336830312	food_fat	1336830231	0.0600000000000005
4	1336830386	water	1336830368	0.04
4	1336830399	water	1336830378	0.04
4	1336830767	food_fat	1336830690	0.04
4	1336831266	food_fat	1336830811	0.319999999999999
4	1336830988	food_fat	1336830944	0.0200000000000005
4	1336831143	food_fat	1336831132	0.04
4	1336831254	water	1336831237	0.02
4	1336832009	food_fat	1336831942	0.0200000000000031
4	1336832186	food_fat	1336832176	0.04
4	1336832514	food_fat	1336832494	0.0800000000000001
4	1336833014	food_fat	1336832985	0.0200000000000005
4	1336834966	food_fat	1336834928	0.0600000000000005
4	1336836481	food_fat	1336836353	0.0600000000000005
4	1336841276	water	1336841249	0.0999999999999999
4	1336842909	water	1336842893	0.04
4	1336843866	water	1336843845	0.0800000000000001
4	1336845372	food_fat	1336845352	0.04
4	1336846795	food_fat	1336846783	0.0600000000000005
4	1336847210	food_fat	1336847077	0.0600000000000005
4	1336847397	food_fat	1336847363	0.0200000000000005
4	1336847721	water	1336847683	0.04
4	1336848321	food_fat	1336848301	0.0400000000000009
4	1336848815	food_fat	1336848647	0.180000000000001
4	1336848939	food_fat	1336848910	0.0200000000000005
4	1336849124	food_fat	1336849083	0.140000000000001
4	1336849555	food_fat	1336849498	0.0999999999999996
4	1336849888	food_fat	1336849785	0.16
4	1336850418	food_fat	1336850255	0.0600000000000005
4	1336850419	food_fat	1336850376	0.0800000000000001
4	1336850757	food_fat	1336850547	0.08
4	1336850760	food_fat	1336850650	0.0400000000000009
4	1336851203	food_fat	1336850966	0.220000000000001
4	1336851279	water	1336851256	0.04
4	1336851521	food_fat	1336851430	0.0600000000000005
4	1336852251	food_fat	1336852080	0.0999999999999996
4	1336852297	water	1336852213	0.04
4	1336852467	food_fat	1336852355	0.0600000000000005
4	1336852542	water	1336852522	0.0399999999999998
4	1336852545	food_fat	1336852530	0.0999999999999996
4	1336853047	food_fat	1336852850	0.0800000000000001
4	1336854653	food_fat	1336853661	0.400000000000001
4	1336854095	food_fat	1336853918	0.14
4	1336855111	food_fat	1336854217	0.400000000000001
4	1336854370	water	1336854331	0.0600000000000001
4	1336854724	water	1336854697	0.0799999999999998
4	1336854889	water	1336854873	0.02
4	1336855114	food_fat	1336854954	0.18
4	1336855458	food_fat	1336855448	0.0400000000000009
4	1336855602	food_fat	1336855530	0.0200000000000005
